id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1384086134091751431,1384086134091751431,2021-04-19 15:37:04 India Standard Time,2021-04-19,15:37:04,+0530,3064266184,techjunkiejh,Tech Junkie,,Google finally revived a beloved Maps feature that it killed years ago  https://t.co/oFREAkEbsg #ArtificialIntelligence #TechJunkieNews  https://t.co/jC2uuuuf5A,en,[],['https://bit.ly/3rKqUgn'],"['https://pbs.twimg.com/media/EzVDAMkVcAMou-D.jpg', 'https://pbs.twimg.com/media/EzVDAMHVUAcBDw6.jpg']",0,2,2,"['artificialintelligence', 'techjunkienews']",[],https://twitter.com/techjunkiejh/status/1384086134091751431,False,,1,https://pbs.twimg.com/media/EzVDAMkVcAMou-D.jpg,,,,,,,[],,,,
1384086085387517963,1384086085387517963,2021-04-19 15:36:52 India Standard Time,2021-04-19,15:36:52,+0530,14242448,elmit,ELMIT,,Artificial Intelligence is useful as you must read at  https://t.co/CiTHjXXIic  https://t.co/tpz9eyTcaG #Ronald_teaches_Artificial_Intelligence  https://t.co/c8Pgx8vwiq,en,[],"['https://ai.elmit.com/2020/10/04/anaconda-software-quick-review-an-alternative-to-python-alone/', 'https://ai.elmit.com']",['https://pbs.twimg.com/media/EzVC9RGVkAQnpfG.jpg'],0,0,0,['ronald_teaches_artificial_intelligence'],[],https://twitter.com/ELMIT/status/1384086085387517963,False,,1,https://pbs.twimg.com/media/EzVC9RGVkAQnpfG.jpg,,,,,,,[],,,,
1384086050553794568,1384086050553794568,2021-04-19 15:36:44 India Standard Time,2021-04-19,15:36:44,+0530,1235684402,ryan1brendan,Brendan Ryan,,Learn how both #data enrichment and #AI are critical to banks and financial services in caching evolving fraudsters. #artificialintelligence  https://t.co/SXKSSKNDlK,en,[],['https://lnkd.in/e69n2YF'],[],0,0,0,"['data', 'ai', 'artificialintelligence']",[],https://twitter.com/Ryan1Brendan/status/1384086050553794568,False,,0,,,,,,,,[],,,,
1384086031859814404,1384086031859814404,2021-04-19 15:36:39 India Standard Time,2021-04-19,15:36:39,+0530,109082290,ncsventures,National Cyber Security,,How cyber criminals use artificial intelligence to manipulate human behavior | #education | #computertraining  https://t.co/alGj56BdQx,en,[],['https://nationalcybersecuritynews.today/how-cyber-criminals-use-artificial-intelligence-to-manipulate-human-behavior-education-computertraining/'],[],0,0,0,"['education', 'computertraining']",[],https://twitter.com/NcsVentures/status/1384086031859814404,False,,0,,,,,,,,[],,,,
1384086024654000134,1384086024654000134,2021-04-19 15:36:38 India Standard Time,2021-04-19,15:36:38,+0530,194297917,gregorydevans,Gregory D. Evans,,How cyber criminals use artificial intelligence to manipulate human behavior | #education | #computertraining  https://t.co/qMDbC4IoCa,en,[],['https://nationalcybersecuritynews.today/how-cyber-criminals-use-artificial-intelligence-to-manipulate-human-behavior-education-computertraining/'],[],0,0,0,"['education', 'computertraining']",[],https://twitter.com/GregoryDEvans/status/1384086024654000134,False,,0,,,,,,,,[],,,,
1384085979137331204,1384085979137331204,2021-04-19 15:36:27 India Standard Time,2021-04-19,15:36:27,+0530,1262088816237645824,trendingnews_7,TrendingNews,,Elon Musk’s Neuralink could be implanted in human brains this year [ lets hope not ]  https://t.co/Jjg34pxBGy  #ai #artificialintelligence #machinelearning #deeplearning  @PawlowskiMario @Ronald_vanLoon @jblefevre60,en,"[{'screen_name': 'pawlowskimario', 'name': 'mario pawlowski🇵🇱🇺🇸🇪🇺🌎⚽️', 'id': '968008274003005440'}, {'screen_name': 'ronald_vanloon', 'name': 'ronald van loon', 'id': '555031989'}, {'screen_name': 'jblefevre60', 'name': 'jean-baptiste lefevre', 'id': '4374719908'}]",['https://bit.ly/3uQFS6k'],[],0,0,0,"['ai', 'artificialintelligence', 'machinelearning', 'deeplearning']",[],https://twitter.com/TrendingNews_7/status/1384085979137331204,False,,0,,,,,,,,[],,,,
1384085860648296454,1384085860648296454,2021-04-19 15:35:58 India Standard Time,2021-04-19,15:35:58,+0530,938700098015498240,inter_addis,Inter Luxury Hotel,,We are very pleased to have successfully hosted the first Artificial Intelligence Workshop and Exhibition in Ethiopia.  We enjoy serving and contributing to your success.  #AddisAbaba #ethiopia #workshop #exhibition #hotel  https://t.co/v8LbjnHnuN,en,[],[],"['https://pbs.twimg.com/media/EzVCvYYVEAA1XHZ.jpg', 'https://pbs.twimg.com/media/EzVCv41VIAwUbSC.jpg', 'https://pbs.twimg.com/media/EzVCwG4VEAML66b.jpg', 'https://pbs.twimg.com/media/EzVCwTbVoA0whog.jpg']",1,0,0,"['addisababa', 'ethiopia', 'workshop', 'exhibition', 'hotel']",[],https://twitter.com/Inter_Addis/status/1384085860648296454,False,,1,https://pbs.twimg.com/media/EzVCvYYVEAA1XHZ.jpg,,,,,,,[],,,,
1384085819950989315,1384085819950989315,2021-04-19 15:35:49 India Standard Time,2021-04-19,15:35:49,+0530,1101093119754416130,wordeepai,Wordeep,,"👍 Our real-time keyboard corrections will keep you safe from #grammar and #spelling mistakes.  📱 Using artificial intelligence, we will #proofread your writing wherever you write on your mobile.  Download our Android app here!  https://t.co/nzFJpVsJQV  https://t.co/Y8b3iTeTyh",en,[],['https://play.google.com/store/apps/details?id=com.wordeep'],['https://pbs.twimg.com/media/EzVCs_pVkAQrDZr.jpg'],0,0,2,"['grammar', 'spelling', 'proofread']",[],https://twitter.com/WordeepAI/status/1384085819950989315,False,,1,https://pbs.twimg.com/media/EzVCs_pVkAQrDZr.jpg,,,,,,,[],,,,
1384085814292795396,1384085814292795396,2021-04-19 15:35:47 India Standard Time,2021-04-19,15:35:47,+0530,1365033981696237571,alkayalwajdi,Wajdi Alkayal,,#linux #agile #work #development #design #research #ai #leadership #machinelearning #digitaltransformation #datascience #lean #automation #innovation #communications #training #rpa #artificialintelligence #deeplearning #ml   https://t.co/ZH615qMfXu,und,[],['https://wmk-tech.net/jobs/cc-software-engineer-linux-modern-principles-mep9-1618743145'],[],0,0,0,"['linux', 'agile', 'work', 'development', 'design', 'research', 'ai', 'leadership', 'machinelearning', 'digitaltransformation', 'datascience', 'lean', 'automation', 'innovation', 'communications', 'training', 'rpa', 'artificialintelligence', 'deeplearning', 'ml']",[],https://twitter.com/AlkayalWajdi/status/1384085814292795396,False,,0,,,,,,,,[],,,,
1384085799650557952,1384085799650557952,2021-04-19 15:35:44 India Standard Time,2021-04-19,15:35:44,+0530,4067993429,mindgeistprodu,🅼🅸🅽🅳🅶🅴🅸🆂🆃,,¿De qué hablamos cuando hablamos de IA? ¿Qué significa que un producto o servicio aplique técnicas de IA? ¿Cuál es el valor propuesto y cuál el generado? Para que la IA no sea solo el último hype.  #ArtificialIntelligence #voicefirst   https://t.co/4FU1jSjwSj,es,[],['https://towardsdatascience.com/the-ai-value-gap-36463bcace6f'],[],0,1,1,"['artificialintelligence', 'voicefirst']",[],https://twitter.com/MindGeistProdu/status/1384085799650557952,False,,0,,,,,,,,[],,,,
1384085794021732357,1384085794021732357,2021-04-19 15:35:43 India Standard Time,2021-04-19,15:35:43,+0530,1262088816237645824,trendingnews_7,TrendingNews,,4 Ways #ArtificialIntelligence Can Improve Your #Marketing   @kashthefuturist @mvollmer1 @MikeQuindazzi @reach2ratan @Ronald_vanLoon @jblefevre60 @Fabriziobustama @gvalan @Paula_Piccard @HaroldSinnott @JGrobicki @kuriharan @KirkDBorne @AlanSee  https://t.co/4kNmCz51QE,en,"[{'screen_name': 'kashthefuturist', 'name': 'dr. kash sirinanda', 'id': '925112851894865920'}, {'screen_name': 'mvollmer1', 'name': 'dr. marcell vollmer #staysafe #wfh', 'id': '99674560'}, {'screen_name': 'mikequindazzi', 'name': 'mike quindazzi ✨', 'id': '2344530218'}, {'screen_name': 'reach2ratan', 'name': 'ratan jyoti', 'id': '262641807'}, {'screen_name': 'ronald_vanloon', 'name': 'ronald van loon', 'id': '555031989'}, {'screen_name': 'jblefevre60', 'name': 'jean-baptiste lefevre', 'id': '4374719908'}, {'screen_name': 'fabriziobustama', 'name': 'fabrizio bustamante', 'id': '326229600'}, {'screen_name': 'gvalan', 'name': 'greg valancius', 'id': '115991458'}, {'screen_name': 'paula_piccard', 'name': 'paula piccard', 'id': '291831562'}, {'screen_name': 'haroldsinnott', 'name': 'harold sinnott 📲 #techforgood', 'id': '202590356'}, {'screen_name': 'jgrobicki', 'name': 'janusz grobicki', 'id': '2269520654'}, {'screen_name': 'kuriharan', 'name': 'kohei kurihara -dataprivacy for fighting covid-19-', 'id': '135922295'}, {'screen_name': 'kirkdborne', 'name': 'kirk borne', 'id': '534563976'}, {'screen_name': 'alansee', 'name': 'alan see', 'id': '14801984'}]",['https://www.forbes.com/sites/kateharrison/2019/01/20/5-ways-artificial-intelligence-can-improve-your-marketing-plus-10-provider-suggestions/amp/?__twitter_impression=true'],[],0,0,1,"['artificialintelligence', 'marketing']",[],https://twitter.com/TrendingNews_7/status/1384085794021732357,False,,0,,,,,,,,[],,,,
1384085773146738699,1384085773146738699,2021-04-19 15:35:38 India Standard Time,2021-04-19,15:35:38,+0530,1365037396807602177,alkayal_wajdi,Wajdi Alkayal,,#linux #agile #work #development #design #research #ai #leadership #machinelearning #digitaltransformation #datascience #lean #automation #innovation #communications #training #rpa #artificialintelligence #deeplearning #ml   https://t.co/JpAkhIaSCD,und,[],['https://wmk-tech.net/jobs/cc-software-engineer-linux-modern-principles-mep9-1618743145'],[],0,0,0,"['linux', 'agile', 'work', 'development', 'design', 'research', 'ai', 'leadership', 'machinelearning', 'digitaltransformation', 'datascience', 'lean', 'automation', 'innovation', 'communications', 'training', 'rpa', 'artificialintelligence', 'deeplearning', 'ml']",[],https://twitter.com/alkayal_wajdi/status/1384085773146738699,False,,0,,,,,,,,[],,,,
1384085766947500033,1384085766947500033,2021-04-19 15:35:36 India Standard Time,2021-04-19,15:35:36,+0530,136586525,airccfp,Aircccfp,,7th International Conference on Artificial Intelligence and Applications (AIFU 2021)  https://t.co/uK95N1kDFM,en,[],['https://cfptech.wordpress.com/2021/04/19/7th-international-conference-on-artificial-intelligence-and-applications-aifu-2021-17/'],[],0,0,0,[],[],https://twitter.com/AIRCCFP/status/1384085766947500033,False,,0,,,,,,,,[],,,,
1384085749553786880,1384085749553786880,2021-04-19 15:35:32 India Standard Time,2021-04-19,15:35:32,+0530,981125569055215616,finnishdata,Finnish Data Center Forum,,Ilmoittaudu nyt: Towards the Arctic 28.4. klo 14  https://t.co/WV8jlGjQDX #datacenter #futuredatasummit #cybersecurity #ArtificialIntelligence,fi,[],['https://fdcf.tapahtumiin.fi/en/'],[],0,0,0,"['datacenter', 'futuredatasummit', 'cybersecurity', 'artificialintelligence']",[],https://twitter.com/FinnishData/status/1384085749553786880,False,,0,,,,,,,,[],,,,
1384085736169689096,1384085736169689096,2021-04-19 15:35:29 India Standard Time,2021-04-19,15:35:29,+0530,1364806129717563394,wajdialkayal1,WajdiAlkayal,,#linux #agile #work #development #design #research #ai #leadership #machinelearning #digitaltransformation #datascience #lean #automation #innovation #communications #training #rpa #artificialintelligence #deeplearning #ml   https://t.co/5SOYQY6y6l,und,[],['https://wmk-tech.net/jobs/cc-software-engineer-linux-modern-principles-mep9-1618743145'],[],0,0,0,"['linux', 'agile', 'work', 'development', 'design', 'research', 'ai', 'leadership', 'machinelearning', 'digitaltransformation', 'datascience', 'lean', 'automation', 'innovation', 'communications', 'training', 'rpa', 'artificialintelligence', 'deeplearning', 'ml']",[],https://twitter.com/Wajdialkayal1/status/1384085736169689096,False,,0,,,,,,,,[],,,,
1384085707115794438,1384085707115794438,2021-04-19 15:35:22 India Standard Time,2021-04-19,15:35:22,+0530,1242067506,nessyy2709,Nessa,,#IA #AI #ArtificialIntelligence #MachineLearning #Technology #Tech,und,[],[],[],0,0,0,"['ia', 'ai', 'artificialintelligence', 'machinelearning', 'technology', 'tech']",[],https://twitter.com/nessyy2709/status/1384085707115794438,False,https://twitter.com/projixi/status/1384083853044711428,0,,,,,,,,[],,,,
1384085705127653384,1384085705127653384,2021-04-19 15:35:21 India Standard Time,2021-04-19,15:35:21,+0530,1355257214529892352,wajdialkayal,Wajdi Alkayal,,#linux #agile #work #development #design #research #ai #leadership #machinelearning #digitaltransformation #datascience #lean #automation #innovation #communications #training #rpa #artificialintelligence #deeplearning #ml   https://t.co/yhxhUbjO1w,und,[],['https://wmk-tech.net/jobs/cc-software-engineer-linux-modern-principles-mep9-1618743145'],[],0,0,0,"['linux', 'agile', 'work', 'development', 'design', 'research', 'ai', 'leadership', 'machinelearning', 'digitaltransformation', 'datascience', 'lean', 'automation', 'innovation', 'communications', 'training', 'rpa', 'artificialintelligence', 'deeplearning', 'ml']",[],https://twitter.com/WajdiAlkayal/status/1384085705127653384,False,,0,,,,,,,,[],,,,
1384085662089945088,1384085662089945088,2021-04-19 15:35:11 India Standard Time,2021-04-19,15:35:11,+0530,3318510966,crweworld,Crwe World,,"RadNet’s Artificial Intelligence Subsidiary, DeepHealth, Announces FDA Clearance for its AI Mammography Triage Sof  https://t.co/X7jun4FO7z",en,[],['http://crweworld.com/article/news-provided-by-globenewswire/1960953/radnets-artificial-intelligence-subsidiary-deephealth-announces-fda-clearance-for-its-ai-mammography-triage-software'],[],0,0,0,[],[],https://twitter.com/CrweWorld/status/1384085662089945088,False,,0,,,,,,,,[],,,,
1384085508523905039,1384085508523905039,2021-04-19 15:34:34 India Standard Time,2021-04-19,15:34:34,+0530,45630435,rajamanickam_a,Rajamanickam Antonimuthu,,AI Pinpoints Local Pollution Hotspots Using Satellite Images  https://t.co/mPAUgR81yw via @YouTube #pollution #ArtificialIntelligence #environment #MachineLearning,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/vS5CHpS7wSU'],[],0,1,1,"['pollution', 'artificialintelligence', 'environment', 'machinelearning']",[],https://twitter.com/rajamanickam_a/status/1384085508523905039,False,,0,,,,,,,,[],,,,
1384085477708296203,1384085477708296203,2021-04-19 15:34:27 India Standard Time,2021-04-19,15:34:27,+0530,1074948676659879938,robvdm,robvdm,,"Workshop on the Theory of Overparameterized Machine Learning starts tomorrow and ends Wednesday!! Looks quite interesting, lots of nice talks and speakers. Registration is free (but limited). #MachineLearning  #ArtificialIntelligence  #Statistics    https://t.co/8j8Y7vkpPG",en,[],['https://topml.rice.edu/'],[],0,1,1,"['machinelearning', 'artificialintelligence', 'statistics']",[],https://twitter.com/robvdm/status/1384085477708296203,False,,0,,,,,,,,[],,,,
1384085435320729613,1384085435320729613,2021-04-19 15:34:17 India Standard Time,2021-04-19,15:34:17,+0530,1262088816237645824,trendingnews_7,TrendingNews,,Artificial intelligence is about to change how you buy lipstick (and other cosmetics) - TechRadar   https://t.co/QZhOJNI2x0  #ArtificialIntelligence #AI #DataScience #100DaysOfCode #Python #MachineLearning #BigData #DeepLearning #NLP #Robots #IoT,en,[],['https://ift.tt/2Qcba94'],[],0,3,3,"['artificialintelligence', 'ai', 'datascience', '100daysofcode', 'python', 'machinelearning', 'bigdata', 'deeplearning', 'nlp', 'robots', 'iot']",[],https://twitter.com/TrendingNews_7/status/1384085435320729613,False,,0,,,,,,,,[],,,,
1384085319679574022,1384085319679574022,2021-04-19 15:33:49 India Standard Time,2021-04-19,15:33:49,+0530,1262088816237645824,trendingnews_7,TrendingNews,,Patent Considerations for Optimizing Immunotherapies with the Help of Artificial Intelligence - Lexology   https://t.co/NmQ3Jcbflg  #ArtificialIntelligence #AI #DataScience #100DaysOfCode #Python #MachineLearning #BigData #DeepLearning #NLP #Robots #IoT,en,[],['https://ift.tt/3n06fUB'],[],0,5,4,"['artificialintelligence', 'ai', 'datascience', '100daysofcode', 'python', 'machinelearning', 'bigdata', 'deeplearning', 'nlp', 'robots', 'iot']",[],https://twitter.com/TrendingNews_7/status/1384085319679574022,False,,0,,,,,,,,[],,,,
1384085209545547776,1384085209545547776,2021-04-19 15:33:23 India Standard Time,2021-04-19,15:33:23,+0530,1262088816237645824,trendingnews_7,TrendingNews,,"The Universe Is a Machine That Keeps Learning, Scientists Say Basically, we live in one giant algorithm  https://t.co/SiSLw3IBHm  #ai #artificialintelligence #machinelearning #deeplearning #algorithm  @Paula_Piccard @Ronald_vanLoon",en,"[{'screen_name': 'paula_piccard', 'name': 'paula piccard', 'id': '291831562'}, {'screen_name': 'ronald_vanloon', 'name': 'ronald van loon', 'id': '555031989'}]",['https://bit.ly/2PZz1c6'],[],0,2,1,"['ai', 'artificialintelligence', 'machinelearning', 'deeplearning', 'algorithm']",[],https://twitter.com/TrendingNews_7/status/1384085209545547776,False,,0,,,,,,,,[],,,,
1384085179761709060,1384085179761709060,2021-04-19 15:33:16 India Standard Time,2021-04-19,15:33:16,+0530,735403769974947840,twinybots,TwinyBots,,Implying AI in Business to Evolve from Minimum to Million #ArtificialIntelligence   https://t.co/soUeXoj6M7,en,[],['https://www.analyticsinsight.net/implying-ai-in-business-to-evolve-from-minimum-to-million/'],[],0,0,0,['artificialintelligence'],[],https://twitter.com/Twinybots/status/1384085179761709060,False,,0,,,,,,,,[],,,,
1384085158341451782,1384085158341451782,2021-04-19 15:33:11 India Standard Time,2021-04-19,15:33:11,+0530,963495628545327104,stckpro,STCK.PRO,,"$RDNT NEW ARTICLE : RadNet's Artificial Intelligence Subsidiary, DeepHealth, Announces FDA Clearance for its AI Mammography Triage Software  https://t.co/2vgnDeHyEE Get all the latest $RDNT related news here :  https://t.co/QniCB8g65s  https://t.co/trsU6ukm2h",en,[],"['https://www.stck.pro/news/RDNT/12405153', 'https://www.stck.pro/news/RDNT']",['https://pbs.twimg.com/media/EzVCHd7VgAUqS9-.jpg'],0,0,0,[],"['rdnt', 'rdnt']",https://twitter.com/StckPro/status/1384085158341451782,False,,1,https://pbs.twimg.com/media/EzVCHd7VgAUqS9-.jpg,,,,,,,[],,,,
1384085022139768834,1384085022139768834,2021-04-19 15:32:38 India Standard Time,2021-04-19,15:32:38,+0530,726415079516852225,steveklinko,Steven J. Klinko,,"If you believe Computations, Information, or Complexity will burst into Aware Consciousness during some sort of Technological Singularity then you are being scammed. #AI #ArtificialIntelligence #Mind #Consciousness #Philosophy",en,[],[],[],0,0,0,"['ai', 'artificialintelligence', 'mind', 'consciousness', 'philosophy']",[],https://twitter.com/SteveKlinko/status/1384085022139768834,False,,0,,,,,,,,[],,,,
1384085015135326208,1383932638663090178,2021-04-19 15:32:37 India Standard Time,2021-04-19,15:32:37,+0530,1115305698064306177,leseulj,leseulJMA,,@thehill After hearing all her bull..t I am definitely ready for artificial intelligence.Human “intelligence”is to hard for me to understand !,en,[],[],[],0,0,0,[],[],https://twitter.com/LeseulJ/status/1384085015135326208,False,,0,,,,,,,,"[{'screen_name': 'thehill', 'name': 'The Hill', 'id': '1917731'}]",,,,
1384084994578993155,1384084994578993155,2021-04-19 15:32:32 India Standard Time,2021-04-19,15:32:32,+0530,176597920,kevinjaybe,Kevin Jacobs 🇧🇪 🇵🇱 🇮🇹 🇪🇺,,"$RDNT Radnet’S Artificial Intelligence Subsidiary, Deephealth, Announces Fda Clearance For Its Ai Mammography Triage Software  https://t.co/sge0odcKJx",en,[],['http://www.globenewswire.com/news-release/2021/04/19/2212154/10985/en/RadNet-s-Artificial-Intelligence-Subsidiary-DeepHealth-Announces-FDA-Clearance-for-its-AI-Mammography-Triage-Software.html'],[],0,0,0,[],['rdnt'],https://twitter.com/kevinjaybe/status/1384084994578993155,False,,0,,,,,,,,[],,,,
1384084977696997376,1384084977696997376,2021-04-19 15:32:28 India Standard Time,2021-04-19,15:32:28,+0530,1262088816237645824,trendingnews_7,TrendingNews,,‘Robots can be our partners’ #ArtificialIntelligence #robot  @AffinityInitia1   @AmitChampaneri1   @MikeLaurenson3   @CurieuxExplorer   @shanesmith30  https://t.co/VsuZLORihe,en,"[{'screen_name': 'affinityinitia1', 'name': 'affinity initiative', 'id': '1380805117813854208'}, {'screen_name': 'amitchampaneri1', 'name': 'amit champaneri', 'id': '307386087'}, {'screen_name': 'mikelaurenson3', 'name': 'mike laurenson', 'id': '1200361147557457921'}, {'screen_name': 'curieuxexplorer', 'name': 'dev khanna', 'id': '1249601030502756353'}, {'screen_name': 'shanesmith30', 'name': 'shane smith', 'id': '88975905'}]",['https://amp.theguardian.com/technology/2021/apr/17/ai-ethicist-kate-darling-robots-can-be-our-partners?__twitter_impression=true'],[],0,0,0,"['artificialintelligence', 'robot']",[],https://twitter.com/TrendingNews_7/status/1384084977696997376,False,,0,,,,,,,,[],,,,
1384084864324890627,1384084864324890627,2021-04-19 15:32:01 India Standard Time,2021-04-19,15:32:01,+0530,1069693680066420736,flashalert_me,Flash Alert,,"$RDNT [15s. delayed]: Issued Press Release on April 19, 06:00:00: RadNet’s Artificial Intelligence Subsidiary, DeepHealth, Announces FDA Clearance for its AI Mammography Triage Software  https://t.co/0qwkgJJkX4",en,[],['https://s.flashalert.me/FQyFx'],[],0,0,0,[],['rdnt'],https://twitter.com/FlashAlert_me/status/1384084864324890627,False,,0,,,,,,,,[],,,,
1384084779168014345,1384084779168014345,2021-04-19 15:31:41 India Standard Time,2021-04-19,15:31:41,+0530,1105343603717615616,huaweikenya,Huawei Kenya,,"Huawei Kenya and @UnescoEast have partnered to provide #ArtificialIntelligence training and Certifications to 71 University faculty members from Kenya, Ethiopia, Uganda, Rwanda and 4 other East African countries.  The training will run for 5 days starting today.  https://t.co/qTQczhQNKI",en,"[{'screen_name': 'unescoeast', 'name': 'unescoeastafrica', 'id': '892978453133373440'}]",[],"['https://pbs.twimg.com/media/EzU-_nzVEAED-u3.jpg', 'https://pbs.twimg.com/media/EzU_G_4VcAEXndT.jpg']",0,0,0,['artificialintelligence'],[],https://twitter.com/HuaweiKenya/status/1384084779168014345,False,,1,https://pbs.twimg.com/media/EzU-_nzVEAED-u3.jpg,,,,,,,[],,,,
1384084738638417922,1384084738638417922,2021-04-19 15:31:31 India Standard Time,2021-04-19,15:31:31,+0530,70936068,adveith,Adveith Nair,,An Abu Dhabi firm led by the UAE’s national security adviser has set up a venture with Israel’s Rafael Advanced Defense Systems to develop Artificial Intelligence and big data analysis for sectors including health and public safety.  https://t.co/e4jp2yJjzd,en,[],['https://www.bloomberg.com/news/articles/2021-04-19/uae-firm-led-by-key-royal-sets-up-data-jv-with-israel-s-rafael?sref=Kj44vHA3'],[],0,0,0,[],[],https://twitter.com/Adveith/status/1384084738638417922,False,,0,,,,,,,,[],,,,
1384084656870461445,1384084656870461445,2021-04-19 15:31:11 India Standard Time,2021-04-19,15:31:11,+0530,312111611,mss7676,Mike S. Schäfer,,"📣Job Opportunity 📣PhD Position @uzh_ikmz #scicomm team  Want to do a 3yr PhD in an international research project on ""#IMAGINARIES OF ARTIFICIAL INTELLIGENCE"" w/ me, @Meg_Zeng @ckatzenbach et al?   More on project   https://t.co/CaDzlo7Ny3  Apply until May 3⃣1⃣. Details👇  https://t.co/UP6JjRXpNI",en,"[{'screen_name': 'uzh_ikmz', 'name': 'ikmz', 'id': '778109513270489088'}, {'screen_name': 'meg_zeng', 'name': 'meg jing zeng', 'id': '627987302'}, {'screen_name': 'ckatzenbach', 'name': 'christian katzenbach', 'id': '16327532'}]",['https://www.ikmz.uzh.ch/en/research/divisions/science-crisis-and-risk-communication/project_overview/project_ai0.html'],"['https://pbs.twimg.com/media/EzU_AyvVUAY-cLg.jpg', 'https://pbs.twimg.com/media/EzU_AysVoAU8Ooa.jpg']",0,11,13,"['scicomm', 'imaginaries']",[],https://twitter.com/mss7676/status/1384084656870461445,False,,1,https://pbs.twimg.com/media/EzU_AyvVUAY-cLg.jpg,,,,,,,[],,,,
